q,q_ind_npass,v,gv,sp,diff
25.302020202020206,51,-146.57863145258102,0.41927292955595347,1.023827463756619,0.6045545342006655
25.302020202020206,51,-146.43457382953181,0.408143403907125,1.0289153783133675,0.6207719744062425
25.302020202020206,51,-146.2905162064826,0.39693750443908177,1.0339505742765929,0.6370130698375112
25.302020202020206,51,-146.14645858343337,0.385656739099937,1.0389312595684206,0.6532745204684836
25.302020202020206,51,-146.00240096038416,0.37430266212482616,1.0438556268977728,0.6695529647729466
25.302020202020206,51,-145.85834333733493,0.36287687419125814,1.0487218540970105,0.6858449799057523
25.302020202020206,51,-145.71428571428572,0.3513810225559551,1.0535281044721012,0.7021470819161462
25.302020202020206,51,-145.5702280912365,0.33981680117264584,1.058272527166281,0.718455725993635
25.302020202020206,51,-145.42617046818728,0.3281859507904628,1.0629532575375364,0.7347673067470737
25.302020202020206,51,-145.28211284513804,0.3164902590324316,1.0675684175498745,0.7510781585174429
25.302020202020206,51,-145.13805522208884,0.30473156045355976,1.0721161161785449,0.7673845557249851
25.302020202020206,51,-144.99399759903963,0.2929117365782084,1.0765944498293059,0.7836827132510975
25.302020202020206,51,-144.8499399759904,0.2810327159161649,1.081001502771851,0.799968786855686
25.302020202020206,51,-144.7058823529412,0.2690964739570758,1.0853353475874614,0.8162388736303856
25.302020202020206,51,-144.56182472989195,0.2571050331427987,1.0895940456310105,0.8324890124882118
25.302020202020206,51,-144.41776710684275,0.24506046281714008,1.0937756475073537,0.8487151846902136
25.302020202020206,51,-144.2737094837935,0.23296487915271774,1.0978781935622288,0.8649133144095111
25.302020202020206,51,-144.1296518607443,0.22082044505435908,1.101899714387697,0.8810792693333379
25.302020202020206,51,-143.98559423769507,0.20862937003876716,1.1058382313422048,0.8972088613034377
25.302020202020206,51,-143.84153661464586,0.19639391008993312,1.1096917570853178,0.9132978469953846
25.302020202020206,51,-143.69747899159665,0.18411636748989743,1.1134582961271753,0.9293419286372778
25.302020202020206,51,-143.55342136854742,0.17179909062461907,1.1171358453927032,0.9453367547680841
25.302020202020206,51,-143.4093637454982,0.15944447376433263,1.1207223948006173,0.9612779210362847
25.302020202020206,51,-143.26530612244898,0.14705495681815714,1.1242159278572477,0.9771609710390905
25.302020202020206,51,-143.12124849939977,0.13463302506254438,1.1276144222651936,0.9929813972026492
25.302020202020206,51,-142.97719087635053,0.12218120884321941,1.1309158505468253,1.0087346417036058
25.302020202020206,51,-142.83313325330133,0.10970208325021749,1.1341181806826224,1.0244160974324048
25.302020202020206,51,-142.6890756302521,0.0971982677656804,1.1372193767643548,1.0400211089986744
25.302020202020206,51,-142.54501800720288,0.08467242588412575,1.1402173996630718,1.055544973778946
25.302020202020206,51,-142.40096038415368,0.07212726470475031,1.1431102077118966,1.0709829430071462
25.302020202020206,51,-142.25690276110444,0.05956553449560618,1.1458957574035604,1.0863302229079543
25.302020202020206,51,-142.11284513805523,0.046990028229163185,1.1485720041026581,1.101581975873495
25.302020202020206,51,-141.968787515006,0.03440358108911263,1.1511369027725649,1.1167333216834523
25.302020202020206,51,-141.8247298919568,0.021809069948071913,1.153588408716931,1.131779338768859
25.302020202020206,51,-141.68067226890756,0.00920941281587366,1.1559244783357137,1.14671506551984
25.302020202020206,51,-141.53661464585835,-0.0033924317417342747,1.1581430698956292,1.1615355016373634
25.302020202020206,51,-141.39255702280911,-0.015993465214260063,1.1602421443149598,1.17623560952922
25.302020202020206,51,-141.2484993997599,-0.028590649787809876,1.1622196659625812,1.190810315750391
